sample_id,task,comparable_needle_count,near_hit_rate,exact_hit_rate,min_distance,max_log10_ratio,max_ratio,last_q_abs_pos,last_q_log10_ratio,last_q_mean_ratio
rank4|global_req1292|task=niah_single_1|doc=292,niah_single_1,1,0.4107142857142857,0.22321428571428573,0,4.860939025878906,72600.40206927003,32477,-0.8739791512489319,0.08443931490182877
rank4|global_req12|task=niah_single_3|doc=12,niah_single_3,1,0.5758928571428571,0.25,0,2.8961009979248047,787.2288434488636,32526,-0.5720060467720032,0.12294913083314896
rank4|global_req1300|task=niah_single_1|doc=300,niah_single_1,1,0.6651785714285714,0.46875,0,3.2515764236450195,1784.7460261395845,32477,-0.8553526401519775,0.09691905975341797
rank4|global_req1308|task=niah_single_1|doc=308,niah_single_1,1,0.8616071428571429,0.7723214285714286,0,3.852071523666382,7113.306525744625,32486,-0.8561927676200867,0.08747541159391403
rank4|global_req1316|task=niah_single_1|doc=316,niah_single_1,1,0.8392857142857143,0.6875,0,4.056453227996826,11388.15128847974,32477,-0.828260064125061,0.08318081498146057
rank4|global_req1324|task=niah_single_1|doc=324,niah_single_1,1,0.8214285714285714,0.6696428571428571,0,4.1943793296813965,15645.135529838939,32483,-0.8846361041069031,0.09732265770435333
rank4|global_req132|task=niah_single_3|doc=132,niah_single_3,1,0.59375,0.32142857142857145,0,4.364711284637451,23158.54577233404,32527,-0.6776238083839417,0.11621607840061188
rank4|global_req1332|task=niah_single_1|doc=332,niah_single_1,1,0.36160714285714285,0.23660714285714285,0,3.9828531742095947,9612.872325338602,32477,-0.731593906879425,0.09870398044586182
rank4|global_req1340|task=niah_single_1|doc=340,niah_single_1,1,0.9464285714285714,0.8080357142857143,0,5.60776424407959,405288.4656610237,32480,-0.705106794834137,0.0996430292725563
rank4|global_req1348|task=niah_single_1|doc=348,niah_single_1,1,0.71875,0.5357142857142857,0,4.755749225616455,56983.513772659666,32474,-0.8123887777328491,0.08557131886482239
rank4|global_req1356|task=niah_single_1|doc=356,niah_single_1,1,0.875,0.625,0,2.6525044441223145,449.26692198161277,32486,-0.4911670982837677,0.10517623275518417
rank4|global_req1364|task=niah_single_1|doc=364,niah_single_1,1,0.8571428571428571,0.7366071428571429,0,3.7784054279327393,6003.512620420522,32477,-0.8603790402412415,0.09140568971633911
rank4|global_req1372|task=niah_single_1|doc=372,niah_single_1,1,0.5178571428571429,0.46875,0,3.17056941986084,1481.0489748236519,32480,-0.7292938232421875,0.10991378128528595
rank4|global_req1380|task=niah_single_1|doc=380,niah_single_1,1,0.8214285714285714,0.5580357142857143,0,3.044522523880005,1107.9560259741725,32480,-0.8104682564735413,0.0986318364739418
rank4|global_req1388|task=niah_single_1|doc=388,niah_single_1,1,0.5535714285714286,0.34375,0,4.509308338165283,32307.87085261261,32477,-0.7124015688896179,0.08945909142494202
rank4|global_req1396|task=niah_single_1|doc=396,niah_single_1,1,0.8794642857142857,0.71875,0,2.8751981258392334,750.2363903193734,32480,-0.7749521136283875,0.09271281957626343
rank4|global_req1404|task=niah_single_1|doc=404,niah_single_1,1,0.7544642857142857,0.6607142857142857,0,3.7469232082366943,5583.714550072609,32477,-0.845084011554718,0.10247312486171722
rank4|global_req140|task=niah_single_3|doc=140,niah_single_3,1,0.5580357142857143,0.29464285714285715,0,3.9774773120880127,9494.613972381138,32532,-0.4041791260242462,0.14498597383499146
rank4|global_req1412|task=niah_single_1|doc=412,niah_single_1,1,0.0,0.0,62,3.466792106628418,2929.4905853262303,32477,-0.6938345432281494,0.08944585174322128
rank4|global_req1420|task=niah_single_1|doc=420,niah_single_1,1,0.38392857142857145,0.33035714285714285,0,3.552562713623047,3569.13285073403,32480,-0.7991829514503479,0.10110070556402206
rank4|global_req1428|task=niah_single_1|doc=428,niah_single_1,1,0.8660714285714286,0.7633928571428571,0,3.939858913421631,8706.806913234017,32477,-0.7552605271339417,0.08743952959775925
rank4|global_req1436|task=niah_single_1|doc=436,niah_single_1,1,0.9107142857142857,0.8035714285714286,0,3.9964282512664795,9918.094712763954,32477,-0.7681766152381897,0.09372079372406006
rank4|global_req1444|task=niah_single_1|doc=444,niah_single_1,1,0.8258928571428571,0.7098214285714286,0,3.7150979042053223,5189.170066392348,32477,-0.8683239221572876,0.08781953155994415
rank4|global_req1452|task=niah_single_1|doc=452,niah_single_1,1,0.8883928571428571,0.8125,0,3.534924030303955,3427.078325561666,32477,-0.7711420655250549,0.08510245382785797
rank4|global_req1460|task=niah_single_1|doc=460,niah_single_1,1,0.45535714285714285,0.3794642857142857,0,3.1076087951660156,1281.1760019028598,32480,-0.8429989218711853,0.102164626121521
rank4|global_req1468|task=niah_single_1|doc=468,niah_single_1,1,0.7901785714285714,0.6651785714285714,0,4.077892303466797,11964.43799866709,32477,-0.7991612553596497,0.0882033035159111
rank4|global_req1476|task=niah_single_1|doc=476,niah_single_1,1,0.9419642857142857,0.8660714285714286,0,4.302914619445801,20086.97871838716,32477,-0.8139542937278748,0.08475805819034576
rank4|global_req1484|task=niah_single_1|doc=484,niah_single_1,1,0.8348214285714286,0.5714285714285714,0,2.909416437149048,811.7390467320035,32480,-0.6862870454788208,0.11038058996200562
rank4|global_req148|task=niah_single_3|doc=148,niah_single_3,2,0.0,0.0,938,3.1392667293548584,1378.0555653475853,32526,-0.47469362616539,0.13105696439743042
rank4|global_req1492|task=niah_single_1|doc=492,niah_single_1,1,0.625,0.5401785714285714,0,2.869953155517578,741.2302853649481,32483,-0.8118705749511719,0.09056603163480759
rank4|global_req156|task=niah_single_3|doc=156,niah_single_3,1,0.42857142857142855,0.20535714285714285,0,3.5020523071289062,3177.256721537454,32531,-0.6536174416542053,0.1298607438802719
rank4|global_req164|task=niah_single_3|doc=164,niah_single_3,1,0.8258928571428571,0.6205357142857143,0,3.828049421310425,6730.532432134687,32537,-0.7257902026176453,0.11898815631866455
rank4|global_req172|task=niah_single_3|doc=172,niah_single_3,1,0.3169642857142857,0.22767857142857142,0,3.9038736820220947,8014.449229023953,32538,-0.6032886505126953,0.1316651999950409
rank4|global_req180|task=niah_single_3|doc=180,niah_single_3,1,1.0,0.71875,0,3.568133592605591,3699.419595124355,32526,-0.4527777433395386,0.13269340991973877
rank4|global_req188|task=niah_single_3|doc=188,niah_single_3,1,0.75,0.35267857142857145,0,3.68015718460083,4788.033547042946,32528,-0.6961914300918579,0.12011325359344482
rank4|global_req196|task=niah_single_3|doc=196,niah_single_3,1,0.8035714285714286,0.4107142857142857,0,3.9252476692199707,8418.751088517953,32537,-0.6885938048362732,0.12367356568574905
rank4|global_req204|task=niah_single_3|doc=204,niah_single_3,1,0.42410714285714285,0.20535714285714285,0,3.475533962249756,2989.0553848505074,32534,-0.7369051575660706,0.12848085165023804
rank4|global_req20|task=niah_single_3|doc=20,niah_single_3,1,0.7633928571428571,0.5714285714285714,0,3.346216917037964,2219.3046189616043,32527,-0.6456075310707092,0.12350566685199738
rank4|global_req212|task=niah_single_3|doc=212,niah_single_3,1,0.7901785714285714,0.5848214285714286,0,4.1410675048828125,13837.814513459361,32540,-0.6017440557479858,0.1209351122379303
rank4|global_req220|task=niah_single_3|doc=220,niah_single_3,1,0.7589285714285714,0.46875,0,2.9473462104797363,885.8214868047413,32533,-0.6889405846595764,0.12637238204479218
rank4|global_req228|task=niah_single_3|doc=228,niah_single_3,1,0.6205357142857143,0.35267857142857145,0,3.4337384700775146,2714.803935406966,32533,-0.6815097332000732,0.12466656416654587
rank4|global_req236|task=niah_single_3|doc=236,niah_single_3,1,0.6428571428571429,0.42410714285714285,0,3.8413548469543457,6939.92611713003,32528,-0.4306076169013977,0.13678663969039917
rank4|global_req244|task=niah_single_3|doc=244,niah_single_3,1,0.6785714285714286,0.36607142857142855,0,4.576571464538574,37719.980933339015,32528,-0.5495790839195251,0.12993386387825012
rank4|global_req252|task=niah_single_3|doc=252,niah_single_3,1,0.6205357142857143,0.26785714285714285,0,3.1278810501098633,1342.397238590181,32530,-0.5715912580490112,0.13016527891159058
rank4|global_req260|task=niah_single_3|doc=260,niah_single_3,1,0.8973214285714286,0.45089285714285715,0,4.046938419342041,11141.36543728347,32528,-0.635600745677948,0.12773826718330383
rank4|global_req268|task=niah_single_3|doc=268,niah_single_3,1,0.7589285714285714,0.4330357142857143,0,2.79714035987854,626.8164130897626,32533,-0.6350771188735962,0.12276849150657654
rank4|global_req276|task=niah_single_3|doc=276,niah_single_3,1,0.28125,0.18303571428571427,0,3.4386470317840576,2745.6617386965377,32535,-0.6398869156837463,0.11949800699949265
rank4|global_req284|task=niah_single_3|doc=284,niah_single_3,1,0.7142857142857143,0.48660714285714285,0,3.7715566158294678,5909.579994722829,32530,-0.6306881308555603,0.12470239400863647
rank4|global_req28|task=niah_single_3|doc=28,niah_single_3,1,0.7455357142857143,0.49107142857142855,0,3.967625379562378,9281.65410124315,32534,-0.45909371972084045,0.1361161768436432
rank4|global_req292|task=niah_single_3|doc=292,niah_single_3,2,0.0,0.0,932,3.058030366897583,1142.9582503405516,32533,-0.692095160484314,0.12895071506500244
rank4|global_req300|task=niah_single_3|doc=300,niah_single_3,1,0.42410714285714285,0.3482142857142857,0,3.8499104976654053,7077.999011771416,32531,-0.5526081919670105,0.13143163919448853
rank4|global_req308|task=niah_single_3|doc=308,niah_single_3,2,0.0,0.0,932,2.9177753925323486,827.5140811069103,32532,-0.7482331991195679,0.12255901098251343
rank4|global_req316|task=niah_single_3|doc=316,niah_single_3,1,0.6517857142857143,0.41964285714285715,0,3.3983230590820312,2502.205988114339,32536,-0.5540829300880432,0.1276605874300003
rank4|global_req324|task=niah_single_3|doc=324,niah_single_3,1,0.49107142857142855,0.32142857142857145,0,3.140219211578369,1381.081194006971,32534,-0.6646725535392761,0.1256996989250183
rank4|global_req332|task=niah_single_3|doc=332,niah_single_3,1,0.5044642857142857,0.3080357142857143,0,3.48414945602417,3048.9440581207423,32533,-0.6501399278640747,0.13054732978343964
rank4|global_req340|task=niah_single_3|doc=340,niah_single_3,1,0.36607142857142855,0.23214285714285715,0,3.0474631786346436,1115.4835718175914,32531,-0.738381028175354,0.1159692257642746
rank4|global_req348|task=niah_single_3|doc=348,niah_single_3,1,0.4642857142857143,0.25892857142857145,0,5.562545299530029,365212.21910216537,32524,-0.6793133020401001,0.11801773309707642
rank4|global_req356|task=niah_single_3|doc=356,niah_single_3,1,0.53125,0.3392857142857143,0,4.923859596252441,83918.8640041637,32532,-0.5223749279975891,0.12895527482032776
rank4|global_req364|task=niah_single_3|doc=364,niah_single_3,1,0.7633928571428571,0.39732142857142855,0,3.571540117263794,3728.5512525293943,32532,-0.6296537518501282,0.12680119276046753
rank4|global_req36|task=niah_single_3|doc=36,niah_single_3,2,0.0,0.0,932,3.9230732917785645,8376.706359619788,32533,-0.7751163840293884,0.12166199833154678
rank4|global_req372|task=niah_single_3|doc=372,niah_single_3,1,0.9107142857142857,0.4955357142857143,0,4.6691741943359375,46684.65936658588,32535,-0.5748572945594788,0.13424360752105713
rank4|global_req380|task=niah_single_3|doc=380,niah_single_3,1,0.8080357142857143,0.5848214285714286,0,4.592585563659668,39136.82259631238,32536,-0.5484002232551575,0.1388368457555771
rank4|global_req388|task=niah_single_3|doc=388,niah_single_3,2,0.0,0.0,928,3.410830020904541,2575.313004538954,32536,-0.7601120471954346,0.12025709450244904
rank4|global_req396|task=niah_single_3|doc=396,niah_single_3,1,0.8169642857142857,0.4955357142857143,0,4.537506580352783,34475.18301520182,32533,-0.568615734577179,0.12604273855686188
rank4|global_req404|task=niah_single_3|doc=404,niah_single_3,1,0.5267857142857143,0.2767857142857143,0,3.804678201675415,6377.907285264536,32528,-0.557129442691803,0.12808749079704285
rank4|global_req412|task=niah_single_3|doc=412,niah_single_3,1,0.33482142857142855,0.17410714285714285,0,3.0317327976226807,1075.8031154223117,32533,-0.7059829831123352,0.12062889337539673
rank4|global_req420|task=niah_single_3|doc=420,niah_single_3,1,0.5625,0.3169642857142857,0,3.687121629714966,4865.43449317621,32530,-0.5542372465133667,0.1204400435090065
rank4|global_req428|task=niah_single_3|doc=428,niah_single_3,1,0.40625,0.27232142857142855,0,3.8968865871429443,7886.541394109394,32535,-0.5902193784713745,0.12420918047428131
rank4|global_req436|task=niah_single_3|doc=436,niah_single_3,1,0.29910714285714285,0.06696428571428571,0,3.7628722190856934,5792.582382688662,32524,-0.6611732840538025,0.12406681478023529
rank4|global_req444|task=niah_single_3|doc=444,niah_single_3,1,0.4017857142857143,0.32142857142857145,0,3.7959694862365723,6251.287693497586,32534,-0.7022908926010132,0.11941065639257431
rank4|global_req44|task=niah_single_3|doc=44,niah_single_3,1,0.84375,0.5580357142857143,0,3.517439365386963,3291.844905858457,32535,-0.6789575219154358,0.11503005772829056
rank4|global_req452|task=niah_single_3|doc=452,niah_single_3,1,0.7455357142857143,0.47767857142857145,0,5.0140485763549805,103287.6927815015,32531,-0.6532820463180542,0.13478562235832214
rank4|global_req460|task=niah_single_3|doc=460,niah_single_3,1,0.6294642857142857,0.28125,0,3.5637125968933105,3661.9515743514403,32531,-0.5946535468101501,0.12324531376361847
rank4|global_req468|task=niah_single_3|doc=468,niah_single_3,1,0.7857142857142857,0.42410714285714285,0,2.9375321865081787,866.0285042368763,32529,-0.39620330929756165,0.13906040787696838
rank4|global_req476|task=niah_single_3|doc=476,niah_single_3,1,0.7232142857142857,0.39285714285714285,0,4.568818092346191,37052.54917636124,32530,-0.582061767578125,0.12323583662509918
rank4|global_req484|task=niah_single_3|doc=484,niah_single_3,1,1.0,0.7946428571428571,0,3.713285446166992,5167.559027759155,32530,-0.7054485082626343,0.12362784147262573
rank4|global_req492|task=niah_single_3|doc=492,niah_single_3,1,0.7723214285714286,0.4419642857142857,0,3.4885306358337402,3079.857591965382,32531,-0.6656197905540466,0.1297910064458847
rank4|global_req4|task=niah_single_3|doc=4,niah_single_3,2,0.0,0.0,936,3.046963930130005,1114.2019908779432,32529,-0.7827003598213196,0.11340731382369995
rank4|global_req500|task=niah_single_2|doc=0,niah_single_2,1,0.5178571428571429,0.1875,0,4.383945465087891,24207.250541171135,32507,-0.5758563876152039,0.1239839419722557
rank4|global_req508|task=niah_single_2|doc=8,niah_single_2,1,0.5758928571428571,0.27232142857142855,0,3.5510120391845703,3556.411772492279,32510,-0.5734898447990417,0.1275547593832016
rank4|global_req516|task=niah_single_2|doc=16,niah_single_2,1,0.25892857142857145,0.16071428571428573,0,3.95674991607666,9052.111944152295,32507,-0.6830286979675293,0.12731538712978363
rank4|global_req524|task=niah_single_2|doc=24,niah_single_2,1,0.33035714285714285,0.125,0,4.239567756652832,17360.720958283116,32510,-0.6173551082611084,0.12981069087982178
rank4|global_req52|task=niah_single_3|doc=52,niah_single_3,1,0.6160714285714286,0.3169642857142857,0,4.986479759216309,96934.80906874374,32533,-0.6827582716941833,0.11857634037733078
rank4|global_req532|task=niah_single_2|doc=32,niah_single_2,1,0.4330357142857143,0.25,0,3.3268048763275146,2122.2907261848127,32507,-0.6710579991340637,0.12733915448188782
rank4|global_req540|task=niah_single_2|doc=40,niah_single_2,1,0.6294642857142857,0.46875,0,3.220829725265503,1662.7606005703908,32513,-0.6872459053993225,0.12058478593826294
rank4|global_req548|task=niah_single_2|doc=48,niah_single_2,1,0.28125,0.13392857142857142,0,4.277978420257568,18966.116777655792,32504,-0.53782719373703,0.12499159574508667
rank4|global_req556|task=niah_single_2|doc=56,niah_single_2,1,0.48214285714285715,0.25,0,4.5294599533081055,33842.306412682,32501,-0.6081085801124573,0.13197770714759827
rank4|global_req564|task=niah_single_2|doc=64,niah_single_2,1,0.6428571428571429,0.3125,0,4.496704578399658,31383.731414735,32510,-0.5535920262336731,0.1354549527168274
rank4|global_req572|task=niah_single_2|doc=72,niah_single_2,1,0.38392857142857145,0.20982142857142858,0,3.545433521270752,3511.021761635123,32504,-0.6080145239830017,0.1254759132862091
rank4|global_req580|task=niah_single_2|doc=80,niah_single_2,1,0.3125,0.17857142857142858,0,3.932368278503418,8557.921106454045,32504,-0.5313764810562134,0.12048646807670593
rank4|global_req588|task=niah_single_2|doc=88,niah_single_2,1,0.48660714285714285,0.25,0,3.143650531768799,1392.0362079767754,32504,-0.6973145604133606,0.12818706035614014
rank4|global_req596|task=niah_single_2|doc=96,niah_single_2,1,0.36160714285714285,0.07142857142857142,0,3.1195802688598633,1316.9833028266228,32504,-0.7173558473587036,0.1157996878027916
rank4|global_req604|task=niah_single_2|doc=104,niah_single_2,1,0.44642857142857145,0.12053571428571429,0,3.8390276432037354,6902.837395741153,32507,-0.5817273259162903,0.12895573675632477
rank4|global_req60|task=niah_single_3|doc=60,niah_single_3,1,0.38392857142857145,0.2857142857142857,0,4.028805732727051,10685.767798185076,32530,-0.5149269104003906,0.13312268257141113
rank4|global_req612|task=niah_single_2|doc=112,niah_single_2,1,0.2857142857142857,0.21875,0,3.464405059814453,2913.433165772258,32504,-0.6002126932144165,0.1258099377155304
rank4|global_req620|task=niah_single_2|doc=120,niah_single_2,1,0.20982142857142858,0.08928571428571429,0,3.8989098072052,7923.367635996423,32504,-0.7076238393783569,0.11804932355880737
rank4|global_req628|task=niah_single_2|doc=128,niah_single_2,1,0.08482142857142858,0.05357142857142857,0,3.9693620204925537,9318.843547392156,32504,-0.6011061072349548,0.12478068470954895
rank4|global_req636|task=niah_single_2|doc=136,niah_single_2,1,0.6116071428571429,0.2767857142857143,0,3.973719358444214,9412.811430773065,32501,-0.6620035767555237,0.1226121038198471
rank4|global_req644|task=niah_single_2|doc=144,niah_single_2,1,0.5491071428571429,0.2544642857142857,0,3.111757278442383,1293.4727342530093,32501,-0.5898517370223999,0.1307772397994995
rank4|global_req652|task=niah_single_2|doc=152,niah_single_2,2,0.0,0.0,953,3.0819411277770996,1207.6501170100685,32513,-0.5755861401557922,0.12441395223140717
rank4|global_req660|task=niah_single_2|doc=160,niah_single_2,1,0.8973214285714286,0.46875,0,3.8615641593933105,7270.49800138039,32504,-0.6990708112716675,0.11891911923885345
rank4|global_req668|task=niah_single_2|doc=168,niah_single_2,1,0.6160714285714286,0.29017857142857145,0,3.298129081726074,1986.6853155173371,32504,-0.7083989381790161,0.12183399498462677
rank4|global_req676|task=niah_single_2|doc=176,niah_single_2,1,0.4955357142857143,0.2857142857142857,0,4.878369331359863,75573.46439666307,32513,-0.6380628347396851,0.12498879432678223
rank4|global_req684|task=niah_single_2|doc=184,niah_single_2,1,0.4642857142857143,0.20089285714285715,0,3.901991367340088,7979.788253388747,32504,-0.591885507106781,0.12446565181016922
rank4|global_req68|task=niah_single_3|doc=68,niah_single_3,1,0.5669642857142857,0.29910714285714285,0,3.757943868637085,5727.220034640586,32526,-0.6827836632728577,0.11872739344835281
rank4|global_req692|task=niah_single_2|doc=192,niah_single_2,1,0.5803571428571429,0.24553571428571427,0,3.2743172645568848,1880.6902131517118,32507,-0.6100190877914429,0.1240280345082283
rank4|global_req700|task=niah_single_2|doc=200,niah_single_2,1,0.4419642857142857,0.11607142857142858,0,3.5072360038757324,3215.407377446046,32504,-0.4163978099822998,0.13707849383354187
rank4|global_req708|task=niah_single_2|doc=208,niah_single_2,1,0.38392857142857145,0.15178571428571427,0,4.412076950073242,25827.17766597019,32504,-0.6045047640800476,0.11968551576137543
rank4|global_req716|task=niah_single_2|doc=216,niah_single_2,1,0.18303571428571427,0.12053571428571429,0,4.1302409172058105,13497.114035593739,32507,-0.5988342761993408,0.1257355958223343
rank4|global_req724|task=niah_single_2|doc=224,niah_single_2,1,0.9241071428571429,0.4375,0,3.2261312007904053,1683.1824753527253,32507,-0.5669074058532715,0.1336812525987625
rank4|global_req732|task=niah_single_2|doc=232,niah_single_2,1,0.1875,0.10267857142857142,0,3.362978458404541,2306.632773767806,32504,-0.7355549931526184,0.12009128928184509
rank4|global_req740|task=niah_single_2|doc=240,niah_single_2,1,0.47767857142857145,0.26339285714285715,0,3.520822763442993,3317.590383106891,32507,-0.5245193243026733,0.13247491419315338
rank4|global_req748|task=niah_single_2|doc=248,niah_single_2,1,0.5178571428571429,0.26339285714285715,0,4.081869602203369,12074.512409972982,32504,-0.5333349108695984,0.12376786768436432
rank4|global_req756|task=niah_single_2|doc=256,niah_single_2,1,0.6205357142857143,0.17410714285714285,0,3.217822313308716,1651.2860549283412,32510,-0.5707154273986816,0.12763482332229614
rank4|global_req764|task=niah_single_2|doc=264,niah_single_2,1,0.625,0.36160714285714285,0,2.7898130416870117,616.3296225924897,32507,-0.489935040473938,0.1311355084180832
rank4|global_req76|task=niah_single_3|doc=76,niah_single_3,1,0.7410714285714286,0.5267857142857143,0,3.5433976650238037,3494.6015485581825,32534,-0.654308557510376,0.12084393203258514
rank4|global_req772|task=niah_single_2|doc=272,niah_single_2,1,0.41964285714285715,0.35714285714285715,0,3.868088960647583,7380.553975158556,32507,-0.4999944865703583,0.13426965475082397
rank4|global_req780|task=niah_single_2|doc=280,niah_single_2,1,0.53125,0.24107142857142858,0,3.9550886154174805,9017.551170427372,32507,-0.7329027056694031,0.12074852734804153
rank4|global_req788|task=niah_single_2|doc=288,niah_single_2,1,0.8080357142857143,0.36160714285714285,0,3.894435405731201,7842.1547086008895,32507,-0.6215851902961731,0.12716856598854065
rank4|global_req796|task=niah_single_2|doc=296,niah_single_2,1,0.4375,0.10714285714285714,0,3.6130471229553223,4102.486144394578,32504,-0.6748771071434021,0.11522911489009857
rank4|global_req804|task=niah_single_2|doc=304,niah_single_2,1,0.28125,0.11607142857142858,0,3.7995405197143555,6302.90149375447,32510,-0.6484631299972534,0.12587058544158936
rank4|global_req812|task=niah_single_2|doc=312,niah_single_2,1,0.1875,0.09821428571428571,0,3.674121856689453,4721.95513843318,32501,-0.6069739460945129,0.13061653077602386
rank4|global_req820|task=niah_single_2|doc=320,niah_single_2,1,0.29910714285714285,0.09821428571428571,0,3.3506245613098145,2241.9429720016956,32507,-0.5763362646102905,0.12921667098999023
rank4|global_req828|task=niah_single_2|doc=328,niah_single_2,1,0.4330357142857143,0.14285714285714285,0,4.258260726928711,18124.27849771689,32507,-0.6156651377677917,0.12153196334838867
rank4|global_req836|task=niah_single_2|doc=336,niah_single_2,1,0.41517857142857145,0.22321428571428573,0,4.254917621612549,17985.29731812201,32504,-0.6293991804122925,0.12104768306016922
rank4|global_req844|task=niah_single_2|doc=344,niah_single_2,1,0.17857142857142858,0.09821428571428571,0,3.6617720127105713,4589.570154490482,32507,-0.5183730125427246,0.13122278451919556
rank4|global_req84|task=niah_single_3|doc=84,niah_single_3,1,0.7589285714285714,0.5044642857142857,0,3.5529048442840576,3571.9456677157073,32528,-0.47142013907432556,0.14014077186584473
rank4|global_req852|task=niah_single_2|doc=352,niah_single_2,1,0.32589285714285715,0.1875,0,4.001536846160889,10035.449877187406,32501,-0.6462569832801819,0.12369615584611893
rank4|global_req860|task=niah_single_2|doc=360,niah_single_2,1,0.7678571428571429,0.33482142857142855,0,3.6513049602508545,4480.277974881849,32504,-0.5062029361724854,0.13424301147460938
rank4|global_req868|task=niah_single_2|doc=368,niah_single_2,1,0.5803571428571429,0.36607142857142855,0,5.148673057556152,140822.82670199824,32507,-0.31580254435539246,0.15105152130126953
rank4|global_req876|task=niah_single_2|doc=376,niah_single_2,1,0.65625,0.4419642857142857,0,3.178212881088257,1507.345751076353,32507,-0.4890240430831909,0.14389492571353912
rank4|global_req884|task=niah_single_2|doc=384,niah_single_2,1,0.5669642857142857,0.21428571428571427,0,4.173588275909424,14913.79866683346,32510,-0.6035929322242737,0.1283886432647705
rank4|global_req892|task=niah_single_2|doc=392,niah_single_2,1,0.4955357142857143,0.29910714285714285,0,3.432607889175415,2707.745789433669,32510,-0.5398311018943787,0.1299433708190918
rank4|global_req900|task=niah_single_2|doc=400,niah_single_2,1,0.36607142857142855,0.24553571428571427,0,3.908889055252075,8107.5391642613895,32507,-0.609756350517273,0.13141492009162903
rank4|global_req908|task=niah_single_2|doc=408,niah_single_2,1,0.40625,0.09375,0,3.884274959564209,7660.814732184536,32507,-0.6701678037643433,0.12426254153251648
rank4|global_req916|task=niah_single_2|doc=416,niah_single_2,1,0.5803571428571429,0.35714285714285715,0,3.796236038208008,6255.125652724891,32507,-0.7052359580993652,0.11583060026168823
rank4|global_req924|task=niah_single_2|doc=424,niah_single_2,1,0.5089285714285714,0.21875,0,3.8064725399017334,6404.3128632295,32504,-0.45470112562179565,0.12957899272441864
rank4|global_req92|task=niah_single_3|doc=92,niah_single_3,1,0.5580357142857143,0.38392857142857145,0,4.2722673416137695,18718.340434249345,32530,-0.5834662914276123,0.11626891791820526
rank4|global_req932|task=niah_single_2|doc=432,niah_single_2,1,0.5625,0.30357142857142855,0,4.642116069793701,43864.79154053119,32507,-0.547578752040863,0.1307874321937561
rank4|global_req940|task=niah_single_2|doc=440,niah_single_2,1,0.29910714285714285,0.12946428571428573,0,3.0358498096466064,1086.0499742729796,32501,-0.6609926819801331,0.12750361859798431
rank4|global_req948|task=niah_single_2|doc=448,niah_single_2,1,0.5625,0.25892857142857145,0,3.5456998348236084,3513.175414197141,32504,-0.7049903869628906,0.12232627719640732
rank4|global_req956|task=niah_single_2|doc=456,niah_single_2,1,0.6071428571428571,0.2544642857142857,0,4.106166362762451,12769.27860762505,32507,-0.5807939171791077,0.12902462482452393
rank4|global_req964|task=niah_single_2|doc=464,niah_single_2,1,0.6294642857142857,0.3169642857142857,0,3.22078537940979,1662.590824576784,32507,-0.7438662648200989,0.11553885042667389
rank4|global_req972|task=niah_single_2|doc=472,niah_single_2,1,0.4107142857142857,0.125,0,4.605324745178223,40301.82799743838,32504,-0.6906293034553528,0.12020677328109741
rank4|global_req980|task=niah_single_2|doc=480,niah_single_2,1,0.59375,0.11607142857142858,0,3.4617035388946533,2895.366457864387,32501,-0.6667243838310242,0.13325366377830505
rank4|global_req988|task=niah_single_2|doc=488,niah_single_2,1,0.375,0.09375,0,3.8133809566497803,6507.002246178872,32510,-0.5267391204833984,0.13358549773693085
rank4|global_req996|task=niah_single_2|doc=496,niah_single_2,1,0.4419642857142857,0.17857142857142858,0,3.5484983921051025,3535.8871200123417,32501,-0.7183159589767456,0.11702241003513336
rank5|global_req1005|task=niah_single_1|doc=5,niah_single_1,1,0.7767857142857143,0.6651785714285714,0,3.4887945652008057,3081.7298513328637,32480,-0.7705764174461365,0.11386729776859283
rank5|global_req1013|task=niah_single_1|doc=13,niah_single_1,1,0.7857142857142857,0.6026785714285714,0,3.199004888534546,1581.265838320321,32477,-0.7824691534042358,0.09525147080421448
rank5|global_req101|task=niah_single_3|doc=101,niah_single_3,1,0.8125,0.48660714285714285,0,4.63505744934082,43157.616280810355,32531,-0.5706780552864075,0.12834927439689636
rank5|global_req1021|task=niah_single_1|doc=21,niah_single_1,1,0.5,0.41964285714285715,0,3.44341778755188,2775.989298376292,32477,-0.7372332811355591,0.09588654339313507
rank5|global_req1029|task=niah_single_1|doc=29,niah_single_1,1,0.5357142857142857,0.24553571428571427,0,2.929744243621826,850.6369498706408,32480,-0.8684834241867065,0.0889454334974289
rank5|global_req1037|task=niah_single_1|doc=37,niah_single_1,1,0.7366071428571429,0.6071428571428571,0,2.932572841644287,856.1953042511695,32477,-0.7399984002113342,0.10363703221082687
rank5|global_req1045|task=niah_single_1|doc=45,niah_single_1,1,0.5714285714285714,0.5,0,3.5842254161834717,3839.064565741897,32480,-0.8972437977790833,0.08925182372331619
rank5|global_req1053|task=niah_single_1|doc=53,niah_single_1,1,0.8928571428571429,0.11160714285714286,0,3.7884116172790527,6143.439946134747,32477,-0.8649084568023682,0.08037383109331131
rank5|global_req1061|task=niah_single_1|doc=61,niah_single_1,1,0.5535714285714286,0.47767857142857145,0,5.51236629486084,325361.59982777725,32477,-0.8259152173995972,0.0925171971321106
